20190402, 주식회사 미쉘리, 이미경, 종합몰/ 성인/성인용품, http://smartstore.naver.com/secretmax
20190325, 어피코크, 장정희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/aclevas
20190320, 푸른세상협동조합, 김상훈, 건강/식품, http://smartstore.naver.com/saladict
20190227, 완다몰, 김성빈, 가구/수납용품/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/nuwanda
20190221, 솔트(Salt), 최양우, 의류/패션/잡화/뷰티/ 기타, http://smartstore.naver.com/saltsilver
20190215, 안녕, 배수현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/hi_blue
20190212, 다스티더히든, 오원석/이주환, 건강/식품, http://smartstore.naver.com/dastihidden
20190207, 다운솔루션주식회사, 정운용, 교육/도서/완구/오락/ 컴퓨터/사무용품, http://smartstore.naver.com/daunsolution
20190201, 오누이(Onui), 박혜인/유성현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/onui_onui
20190110, 어텀나인 스튜디오(autumn 9 studio), 정환희, 종합몰, http://smartstore.naver.com/autumn9studio
20180224, 헤이올라(HeiHola), 박소은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/heihola1987
20180214, 오후두시.까치발, 김민주, 기타, http://smartstore.naver.com/onui_lab
20180207, 파라 컴퍼니, 김라미, 종합몰, http://smartstore.naver.com/fara
20180127, 쏘겟, 김소연, 의류/패션/잡화/뷰티, http://smartstore.naver.com/soget
20180101, 노블피플, 황보배, 의류/패션/잡화/뷰티, http://smartstore.naver.com/mu3
20180030, 우아한 스튜디오, 이현희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/wooahan_studio
20180023, 더제이미, 김영주, 의류/패션/잡화/뷰티, http://smartstore.naver.com/thejamie_
20180016, 드레스웰, 문수현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/dresswellkr
20180918, 88.팔팔, 백세리, 의류/패션/잡화/뷰티, http://smartstore.naver.com/88_
20180914, 컴컴, 구윤회/석해민/김태훈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/come_come
20180830, 시시엘르, 김채원/김수산나, 의류/패션/잡화/뷰티, http://smartstore.naver.com/sisielle
20180828, 하쿤(HACOON), 나형미, 의류/패션/잡화/뷰티, http://smartstore.naver.com/hacoon
20180828, 옹캐시, 박동수, 상품권, http://smartstore.naver.com/oongcash
20180801, 엔젤비, 장승희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/angel-b
20180731, 밍콘, 조재성/노연주, 종합몰, http://smartstore.naver.com/playg
20180719, 굿투어, 박진호, 종합몰, http://smartstore.naver.com/selfchoice
20180718, 손바닥, 윤성필, 종합몰, http://smartstore.naver.com/spdistributor
20180710, 원일공조테크, 이경범, 종합몰/ 기타, http://smartstore.naver.com/wonil_airtech
20180627, 토탈팩토리, 이승환, 종합몰/ 컴퓨터/사무용품, http://smartstore.naver.com/tfactory
20180625, 로로피어, 최윤이, 의류/패션/잡화/뷰티, http://smartstore.naver.com/roropier
20180619, 얼웨이즈/유(Always/U), 유경지, 의류/패션/잡화/뷰티, http://smartstore.naver.com/amour
20180619, 컴스컴바인, 김성준, 종합몰/ 컴퓨터/사무용품, http://smartstore.naver.com/comscom
20180618, 리즈스킨, 박인혜, 의류/패션/잡화/뷰티, http://smartstore.naver.com/lizskin
20180618, 윤다인터내셔널, 김나영/권용안, 종합몰, http://smartstore.naver.com/yundamall032
20180615, 주식회사 이공, 이공, 종합몰/ 컴퓨터/사무용품, http://smartstore.naver.com/egong
20180614, 서울슈즈, 채수자, 의류/패션/잡화/뷰티, http://smartstore.naver.com/seoulshoes
20180608, 메이크프롬, 김우예, 의류/패션/잡화/뷰티, http://smartstore.naver.com/makefrom
20180607, 봄날 연구소, 곽선이, 기타/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/springday
20180531, 수디오(SUDIO), 김수연, 가구/수납용품/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/sudio
20180530, 율컴, 권영대, 컴퓨터/사무용품, http://smartstore.naver.com/yulcom
20180528, 스마트플러스, 이혜영, 컴퓨터/사무용품, http://smartstore.naver.com/kitplus
20180523, 얇은공기 스튜디오(ThinAir Studio), 최충호, 기타, http://smartstore.naver.com/thinairstudio
20180518, 포지오, 홍범기, 종합몰, http://smartstore.naver.com/foziostore
20180517, 핑크트리 (PINK TREE), 최영은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/acc_pinktree
20180511, 주식회사 제카즈코리아(foncsion), 이혁제, 의류/패션/잡화/뷰티, http://smartstore.naver.com/foncsion
20180509, 마인테크, 장봉섭, 의류/패션/잡화/뷰티/ 건강/식품, http://smartstore.naver.com/tourmaline
20180504, 우주대스타몰, 서은혜, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/unniesmall
20180502, 마더어스, 허혜진, 종합몰, http://smartstore.naver.com/motherearth
20180502, 스튜디오 동화, 한승훈, 교육/도서/완구/오락/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/forestft
20180502, 엘프다이어리, 이한솔/송안나, 의류/패션/잡화/뷰티, http://smartstore.naver.com/elf_diary
20180430, 다빈씨앤씨, 양성민, 종합몰, http://smartstore.naver.com/davin_store
